130,2008170.1230
131,2017110.1825
132,2009176.0420
133,2007120.0900
134,2010363.1310
135,2014306.0350
136,2015280.1035
137,2006262.0255
138,2012165.1555
139,2008364.1910
140,2000260.1140
141,2008270.0740
142,2005305.1555
143,2010327.0510
144,2000260.0940
145,2014287.1015
146,2015186.0400
147,2007158.1725
148,2015192.1700
149,2001162.1020
150,2011302.2315
151,2015164.1930
152,2006011.1940
153,2006361.0020
154,2018033.1135
155,2012290.2335
156,2007322.1225
157,2007198.0325
158,2007273.2125
159,2013182.1320
160,2017304.2245
161,2013038.0515
162,2003175.1805
163,2009046.0750
164,2004311.0915
165,2009011.1355
166,2006118.1100
167,2007017.0830
168,2015252.1030
169,2016005.1345
170,2008115.0310
171,2016029.2245
172,2016209.1705
173,2016134.0035
174,2006143.0920
175,2002280.0845
176,2007008.1355
177,2000260.2145
178,2006262.2055
179,2015034.1320
180,2007158.1635
181,2007273.1355
182,2011097.0025
183,2006118.1300
184,2014204.0220
185,2001015.0135
186,2007005.1445
187,2014306.0015
188,2011203.0235
189,2008115.2300
190,2003046.1425
191,2008270.0745
192,2016316.2340
193,2008170.0555
194,2007008.2030
195,2015204.1655
196,2011169.1905
197,2015034.1120
198,2013017.1655
199,2006008.0915
200,2007132.0355
201,2003176.1530
202,2006118.1900
203,2006143.0740
204,2007005.0000
205,2015221.1230
206,2001162.2155
207,2008112.0905
208,2018200.1310
209,2006361.0015
210,2016242.1855
211,2006262.1245
212,2016186.1450
213,2017021.1805
214,2007158.0615
215,2006118.2235
216,2007322.1740
217,2015111.2105
218,2007198.0205
219,2009133.2120
220,2006361.0630
221,2005363.1145
222,2003176.1525
223,2007120.0455
224,2007017.1330
225,2016274.1255
226,2012139.0230
227,2007008.1210
228,2004304.1830
229,2006361.0310
230,2015164.0925
231,2016274.0550
232,2017021.0220
233,2016134.1415
234,2006361.2325
235,2009133.0125
236,2007120.1810
237,2008112.0830
238,2008112.1350
239,2015353.0305
240,2014287.0625
241,2006011.1610
242,2008364.2120
243,2017303.0030
244,2011097.0020
245,2016029.1410
246,2015186.0555
247,2007120.2325
248,2011060.1650
249,2007005.1440
250,2011062.0820
251,2016274.1900
252,2015124.0710
253,2002225.1020
254,2014306.1015
255,2004065.1805
256,2006361.0200
257,2016209.0155
258,2016209.1445
259,2000260.2000
260,2005065.2055
261,2008170.1100
262,2014358.2320
263,2018310.1320
264,2017223.2025
265,2004160.2130
266,2016274.0810
267,2008270.0600
268,2004341.0725
269,2017223.0345
270,2010223.1910
271,2012299.0210
272,2000260.1610
273,2004311.1155
274,2007273.0950
275,2010064.1515
276,2015280.1545
277,2001290.0825
278,2017021.1955
279,2016134.0725
280,2009176.1555
281,2005363.0520
282,2016242.2350
283,2003144.1210
284,2018033.0355
285,2016186.1445
286,2006118.1925
287,2012290.0710
288,2004209.1730
289,2012290.1055
290,2010064.0210
291,2004311.1205
292,2016001.0515
293,2004304.1840
294,2004341.2230
295,2006251.2100
296,2015183.0830
297,2004304.1515
298,2011100.0555
299,2009002.1705
300,2010363.1655
301,2006262.1305
302,2004092.0240
303,2007008.0410
304,2007198.1040
305,2015183.0820
306,2006143.0220
307,2016162.1755
308,2015192.0525
309,2016186.0710
310,2015335.1250
311,2016162.0045
312,2006251.2130
313,2018033.1810
314,2008170.2115
315,2017173.0120
316,2016274.0900
317,2015252.0830
318,2016134.1545
319,2016274.2355
320,2011203.1610
321,2010333.0935
322,2016242.1550
323,2016274.1115
324,2016162.0755
325,2004209.0550
326,2002135.1800
327,2015221.1745
328,2011302.1830
329,2008170.1440
330,2005363.1635
331,2015280.1415
332,2014358.1635
333,2007132.1840
334,2016029.1900
335,2006251.2245
336,2004326.1505
337,2008115.0125
338,2002280.0700
339,2003231.2210
340,2015183.0445
341,2017240.0950
342,2010053.1515
343,2011203.1905
344,2013182.1045
345,2010053.1535
346,2003144.2230
347,2005305.2250
348,2003260.2135
349,2001015.2055
350,2005253.1830
351,2008270.1415
352,2017110.0515
353,2015124.0705
354,2014070.0005
355,2017304.1755
356,2007322.1040
357,2016029.1240
358,2014287.1625
359,2000260.0125
360,2017240.1320
361,2001015.0015
362,2017021.0710
363,2014070.0825
364,2010053.0730
365,2005099.2240
366,2015164.0505
367,2004289.1750
368,2016134.1015
369,2004304.2000
370,2016005.1320
371,2015192.1345
372,2004311.0205
373,2004304.0205
374,2000260.1925
375,2016001.0150
376,2011169.2240
377,2001196.0620
378,2015034.2135
379,2003014.1720
380,2009010.0500
381,2011060.1945
382,2015204.2000
383,2001290.1500
384,2016029.0755
385,2017110.1305
386,2015221.2040
387,2009046.1405
388,2006251.1115
389,2007132.2010
390,2015111.1735
391,2017303.1345
392,2007017.0655
393,2004326.1100
394,2004160.0655
395,2014204.0725
396,2005065.1455
397,2003176.0025
398,2017021.2155
399,2004209.0240
400,2017223.1340
401,2011203.0255
402,2015335.1725
403,2008112.0720
404,2007198.1525
405,2001290.1130
406,2011097.1025
407,2001162.1130
408,2007008.1220
409,2013017.0205
410,2007132.1100
411,2016001.0720
412,2006361.0210
413,2013038.1355
414,2003046.0430
415,2009312.0145
416,2004326.0445
417,2008170.0425
418,2017223.1405
419,2016083.1500
420,2007005.1020
421,2016083.1210
422,2008270.1230
423,2017021.0720
424,2008112.1035
425,2013038.0725
426,2007005.2105
427,2007132.2050
428,2013182.2035
429,2016316.0850
430,2016083.1145
431,2016209.0140
432,2008364.2115
433,2008115.0105
434,2010053.1105
435,2007120.2005
436,2017021.2310
437,2004289.1400
438,2016005.1825
439,2017021.1500
440,2017223.0720
441,2007120.1845
442,2013017.1815
443,2001290.0955
444,2014298.1615
445,2016209.2345
446,2007132.2220
447,2007273.1835
448,2010223.0955
449,2007273.2145
450,2009202.0950
451,2009002.2355
452,2009044.0620
453,2005065.1915
454,2005253.1005
455,2008170.0140
456,2015186.0205
457,2011169.0820
458,2010363.2130
459,2016001.1840
460,2010327.0855
461,2003176.0915
462,2007017.1135
463,2001015.1120
464,2008115.1610
465,2011100.0240
466,2001162.0850
467,2014124.1430
468,2004069.0405
469,2017240.2110
470,2008364.0910
471,2008170.1555
472,2016209.0535
473,2007322.1255
474,2009010.1445
475,2015164.0555
476,2007017.1340
477,2014287.0330
478,2017110.0830
479,2013182.2330
480,2001196.0440
481,2010333.1110
482,2015252.1010
483,2006251.0815
484,2011062.1300
485,2012165.2040
486,2007132.0245
487,2001162.1615
488,2015111.1555
489,2004145.0240
490,2015325.1025
491,2005253.0145
492,2014070.0655
493,2014070.0810
494,2010065.1555
495,2012165.0935
496,2005253.0320
497,2007132.2155
498,2008170.0605
499,2008170.1545
500,2007005.1805
501,2007120.1815
502,2010333.1610
503,2015335.0250
504,2000260.1250
505,2001226.1640
506,2017304.1145
507,2010068.0840
508,2009202.0445
509,2016316.0525
510,2004245.1850
511,2007120.0210
512,2008170.0310
513,2015192.0645
514,2008112.1330
515,2014124.1530
516,2009133.0305
517,2004289.0310
518,2007158.0955
519,2010333.1000
520,2002280.1840
521,2008270.0750
522,2016209.0340
523,2002149.1445
524,2003114.0850
525,2018033.1455
526,2016316.0135
527,2004289.0110
528,2018200.2200
529,2012165.2120
530,2012165.1745
531,2007120.2345
532,2017173.1705
533,2017304.1250
534,2011066.0505
535,2014287.0500
536,2009176.2015
537,2007322.0625
538,2017173.2240
539,2016316.1120
540,2010065.0745
541,2003114.0055
542,2008112.1340
543,2009176.1035
544,2007120.1350
545,2015192.0340
546,2004341.2020
547,2007322.0615
548,2015221.0055
549,2015175.0620
550,2013017.1325
551,2007132.2235
552,2002280.0045
553,2006251.1930
554,2016186.0215
555,2007198.1205
556,2018033.1635
557,2004069.2010
558,2008347.0235
559,2009312.1635
560,2014204.0750
561,2004245.1230
562,2007198.1145
563,2014358.1515
564,2015280.0745
565,2015164.1305
566,2003144.0410
567,2018200.2150
568,2005253.1150
569,2016162.0100
570,2014124.1745
571,2016316.0130
572,2004245.0400
573,2004145.0415
574,2016029.1050
575,2013182.2145
576,2011060.0705
577,2008112.2015
578,2008112.0240
579,2014298.1430
580,2007273.2350
581,2010327.0040
582,2003260.1835
583,2016209.0640
584,2016274.0625
585,2007008.1320
586,2015280.2100
587,2016134.0230
588,2006262.0125
589,2003176.1850
590,2016186.0015
591,2014306.1210
592,2011066.0620
593,2014298.1055
594,2010068.2255
595,2007008.1215
596,2016001.1345
597,2004245.1225
598,2016274.0125
599,2007273.1025
600,2003144.1405
601,2003144.2220
602,2011327.1315
603,2000260.0200
604,2009202.1425
605,2002225.1705
606,2015221.1730
607,2018033.0140
608,2014306.0650
609,2016316.0845
610,2008170.2100
611,2017223.1735
612,2015335.0930
613,2005328.2245
614,2018200.1505
615,2005099.2110
616,2015175.2210
617,2014358.0650
618,2007273.1625
619,2017173.0350
620,2007198.0730
621,2008112.0545
622,2016316.0940
623,2001162.2015
624,2011097.1355
625,2015204.0215
626,2014204.0255
627,2008347.1530
628,2009202.1935
629,2006143.1740
630,2016005.2335
631,2012139.0400
632,2000260.1325
633,2016134.2205
634,2010333.1445
635,2008115.0620
636,2015186.0420
637,2007005.1330
638,2002280.0525
639,2018200.2010
640,2010327.1200
641,2018310.2040
642,2013284.0000
643,2007322.0245
644,2006008.2050
645,2005363.2310
646,2007017.2315
647,2016162.2035
648,2007005.1110
649,2011169.0800
650,2017021.1525
651,2007322.1100
652,2007198.0415
653,2011100.0935
654,2016242.1545
655,2007120.1855
656,2011302.1145
657,2016001.0235
658,2016242.1115
659,2018033.2000
660,2006011.1305
661,2013284.0755
662,2016186.1630
663,2004245.0840
664,2016186.2125
665,2017304.1245
666,2015124.0905
667,2008347.1520
668,2007158.0305
669,2014298.0305
670,2001162.0000
671,2016316.0010
672,2013284.2000
673,2015124.1405
674,2012165.0110
675,2010065.1755
676,2015111.0605
677,2014124.1440
678,2009011.0840
679,2015280.2030
680,2015175.0600
681,2016134.1330
682,2003046.1555
683,2008115.1230
684,2009176.0750
685,2014298.0125
686,2004145.1115
687,2008170.1805
688,2015175.0715
689,2007120.0815
690,2010084.0945
691,2000260.1945
692,2006118.1905
693,2015204.1855
694,2008112.0910
695,2015186.1850
696,2015175.1415
697,2016005.1805
698,2003175.0835
699,2006251.0250
700,2016001.1905
701,2014358.1135
702,2004289.0250
703,2010223.0610
704,2006143.0415
705,2010223.0605
706,2008115.0050
707,2004092.1920
708,2007158.0810
709,2004209.1250
710,2009176.1030
711,2018200.1305
712,2007198.0845
713,2016162.1245
714,2017173.2245
715,2011169.0935
716,2018310.0045
717,2012165.0120
718,2016083.1440
719,2012139.1905
720,2011066.1120
721,2008112.1845
722,2012165.1740
723,2017173.0935
724,2007005.1505
725,2006262.1240
726,2004304.1335
727,2006251.0430
728,2015164.1915
729,2016005.2115
730,2015186.1655
731,2016083.1125
732,2015186.1335
733,2016316.0215
734,2011100.1610
735,2017110.1020
736,2014204.0715
737,2010064.1020
738,2001290.0150
739,2016242.1355
740,2010069.1220
741,2007273.0525
742,2002149.0820
743,2012165.0745
744,2008170.0255
745,2003046.2050
746,2016186.1200
747,2015034.0815
748,2013182.0010
749,2007017.1850
750,2008112.1720
751,2014124.2230
752,2006262.2100
753,2007322.0255
754,2016186.0630
755,2016274.1230
756,2016162.0300
757,2017303.2155
758,2015325.0215
759,2007120.0640
760,2007017.0650
761,2008112.0540
762,2009312.0650
763,2016242.1755
764,2007017.0500
765,2006251.0150
766,2017110.1930
767,2011062.1620
768,2012139.1545
769,2006361.1150
770,2012165.0920
771,2016029.1715
772,2007322.0115
773,2003175.2145
774,2007198.0510
775,2003231.0615
776,2014204.1300
777,2011203.0600
778,2006262.2215
779,2014287.0140
780,2016162.2100
781,2015183.1210
782,2006361.0450
783,2006118.1745
784,2017021.2210
785,2016083.0945
786,2003014.2110
787,2014306.1200
788,2017240.0610
789,2011327.1820
790,2008270.1740
791,2014298.0120
792,2001196.1625
793,2007017.1335
794,2007198.0055
795,2008112.0050
796,2001196.1815
797,2007005.0945
798,2004092.1410
799,2007322.1420
800,2016162.1535
801,2016242.1045
802,2016242.1610
803,2017223.0600
804,2007158.0130
805,2007322.1905
806,2016186.0835
807,2006251.0755
808,2009044.0945
809,2003231.1035
810,2014358.1810
811,2017173.0710
812,2008112.1150
813,2015186.0020
814,2015252.0220
815,2007273.1830
816,2016134.0705
817,2011327.2000
818,2004065.2215
819,2007322.0230
820,2014070.1830
821,2017303.1425
822,2007017.0325
823,2011060.1510
824,2001196.1600
825,2003231.0405
826,2007198.0650
827,2007005.0625
828,2017240.1455
829,2007005.1500
830,2008270.0915
831,2015183.1150
832,2004145.0550
833,2001162.1150
834,2008270.0435
835,2015186.1540
836,2017021.2020
837,2003046.0600
838,2008112.1050
839,2004208.2025
840,2014298.1925
841,2007008.1035
842,2003231.1735
843,2017240.0245
844,2002225.1900
845,2008270.0610
846,2004092.1240
847,2015325.0240
848,2016274.0050
849,2016242.1425
850,2004160.0335
851,2007017.1535
852,2007008.0910
853,2006011.2255
854,2015280.0730
855,2016274.1125
856,2016005.0530
857,2004209.0730
858,2010053.1655
859,2015325.0220
860,2003046.0925
861,2017021.0330
862,2007322.1730
863,2010333.1310
864,2015192.0300
865,2002135.0010
866,2014298.1440
867,2016162.1300
868,2015221.1925
869,2016001.2335
870,2007132.2040
871,2004092.1705
872,2003260.0025
873,2000260.0645
874,2003231.2105
875,2006251.1915
876,2007322.1745
877,2016162.0220
878,2007132.0730
879,2002149.0005
880,2002135.0440
881,2008364.2050
882,2010084.2135
883,2004208.1500
884,2015164.0950
885,2003258.1035
886,2017303.1420
887,2001162.2145
888,2002149.1450
889,2017173.0220
890,2009010.1455
891,2015221.0000
892,2015353.0725
893,2009133.0110
894,2006008.0910
895,2015192.0145
896,2007120.0505
897,2015353.2350
898,2012165.2305
899,2007158.1950
900,2007198.2320
901,2001226.1505
902,2007008.0010
903,2009133.1745
904,2017303.1610
905,2008270.1550
906,2016029.1115
907,2007017.1950
908,2011097.1905
909,2007008.0505
910,2007322.0915
911,2015034.0210
912,2012165.1540
913,2015175.0040
914,2015221.1050
915,2006251.1640
916,2015204.0910
917,2005305.1735
918,2006262.1435
919,2004289.1220
920,2009176.1835
921,2015192.2110
922,2006251.0420
923,2007008.1955
924,2009312.0355
925,2007005.0800
926,2012290.0255
927,2000260.1010
928,2016162.0600
929,2013284.1625
930,2008270.1535
931,2012139.0855
932,2004092.0715
933,2006262.2230
934,2007158.1810
935,2016083.2320
936,2001162.1335
937,2018200.0525
938,2006262.2045
939,2007120.0835
940,2010363.1700
941,2016083.0500
942,2012139.0705
943,2006143.2040
944,2006251.1730
945,2015034.0340
946,2004326.0805
947,2007120.1455
948,2016242.1225
949,2007132.2150
950,2008112.0040
951,2015204.1820
952,2002225.0035
953,2009324.0715
954,2016186.1345
955,2014298.0445
956,2015186.2020
957,2013038.1830
958,2007132.1530
959,2012290.0930
960,2007008.0050
961,2007158.2250
962,2005305.1110
963,2011100.1535
964,2015175.0435
965,2015192.0840
966,2004065.1045
967,2009002.2210
968,2010064.1825
969,2007120.0635
970,2014204.1750
971,2005065.0935
972,2014204.1845
973,2014287.0305
974,2015175.1100
975,2015186.0240
976,2006262.0610
977,2013017.0230
978,2009176.0545
979,2015164.2100
980,2006361.2315
981,2003176.0740
982,2016209.0320
983,2013017.1200
984,2014358.1525
985,2007158.2240
986,2009324.0650
987,2006251.1945
988,2016001.1400
989,2006262.1355
990,2006361.0805
991,2006118.1920
992,2009312.1620
993,2010084.0005
994,2015204.1210
995,2007158.1805
996,2006118.0420
997,2014306.1820
998,2009312.1150
999,2007158.0145
1000,2008112.1525
1001,2001162.1450
1002,2012165.0545
1003,2013182.1725
1004,2007198.2150
1005,2015164.1450
1006,2010064.1500
1007,2008170.1245
1008,2012139.0055
1009,2007322.1230
1010,2003260.1715
1011,2013017.1340
1012,2001015.1325
1013,2005253.1130
1014,2007132.0920
1015,2014124.0805
1016,2018200.1025
1017,2016134.2230
1018,2011100.0910
1019,2006008.1545
1020,2009044.1300
1021,2008270.1745
1022,2006262.1720
1023,2007120.1635
1024,2004065.0735
1025,2007322.0055
1026,2007120.1715
1027,2002149.0450
1028,2009312.1700
1029,2007132.1545
1030,2015164.2235
1031,2007158.0250
1032,2009202.1130
1033,2007008.2215
1034,2004208.0010
1035,2002280.1835
1036,2004065.0925
1037,2017303.0215
1038,2014204.2105
1039,2011203.0110
1040,2003260.1200
1041,2009010.1655
1042,2015204.1835
1043,2010069.1420
1044,2009046.1935
1045,2016274.2255
1046,2016005.1955
1047,2001196.1740
1048,2014298.0645
1049,2006361.1625
1050,2003258.2150
1051,2008115.2045
1052,2004208.0200
1053,2016001.0905
1054,2010065.2040
1055,2015175.1400
1056,2018033.1830
1057,2010069.1405
1058,2007008.1330
1059,2006361.2155
1060,2008112.1345
1061,2008115.2240
1062,2010064.2315
1063,2012139.2220
1064,2018200.1520
1065,2014204.1925
1066,2008170.0410
1067,2011203.1540
1068,2009324.1350
1069,2008115.0135
1070,2009202.0435
1071,2016242.1940
1072,2008112.1415
1073,2001015.1645
1074,2007198.1700
1075,2015204.0350
1076,2006361.1000
1077,2004092.1030
1078,2000260.0020
1079,2007322.1425
1080,2007017.0015
1081,2014124.1930
1082,2017110.0155
1083,2016029.0855
1084,2003144.2040
1085,2008170.0600
1086,2014287.0945
1087,2007198.0020
1088,2013017.0335
1089,2012139.2350
1090,2015164.0320
1091,2004245.0725
1092,2009133.0950
1093,2007322.0225
1094,2003144.0425
1095,2012165.0610
1096,2016001.1645
1097,2004092.1835
1098,2010363.2320
1099,2002225.1315
1100,2013038.0655
1101,2006251.0630
1102,2011097.1850
1103,2007322.0250
1104,2007322.0610
1105,2010305.0735
1106,2016209.1035
1107,2006262.0615
1108,2017110.0510
1109,2015335.0745
1110,2015280.0925
1111,2008112.0215
1112,2012139.0350
1113,2017173.0435
1114,2015111.0625
1115,2015183.0845
1116,2007008.0705
1117,2015252.1905
1118,2010068.1130
1119,2015221.1415
1120,2016209.0025
1121,2018310.0010
1122,2001015.0155
1123,2017110.0305
1124,2003260.1520
1125,2018200.0315
1126,2003046.1245
1127,2015186.1535
1128,2005328.0445
1129,2009133.1245
1130,2015164.1415
1131,2013182.0905
1132,2011062.0835
1133,2007198.2155
1134,2004065.0605
1135,2007132.0845
1136,2007005.1615
1137,2017304.1430
1138,2003175.1930
1139,2004341.1220
1140,2007273.2310
1141,2006262.1115
1142,2004289.2235
1143,2009202.0145
1144,2015164.1130
1145,2015252.1150
1146,2004245.1705
1147,2012165.0435
1148,2007120.1315
1149,2009312.1500
1150,2007273.1205
1151,2004304.0410
1152,2010084.0825
1153,2004069.1050
1154,2010069.1045
1155,2009202.1000
1156,2010069.0715
1157,2004311.0335
1158,2006262.2050
1159,2007132.0345
1160,2015192.0320
1161,2009176.1745
1162,2007005.1510
1163,2014124.1415
1164,2011203.0120
1165,2017240.0935
1166,2006361.0955
1167,2001196.1000
1168,2009312.0825
1169,2017021.1005
1170,2007008.1545
1171,2011097.1700
1172,2011302.0645
1173,2018200.1815
1174,2001196.1825
1175,2012139.0600
1176,2001162.0525
1177,2015221.1405
1178,2009133.0735
1179,2001196.1935
1180,2006118.0800
1181,2003175.0830
1182,2004069.0855
1183,2017240.1935
1184,2007198.2030
1185,2004209.2100
1186,2006361.1815
1187,2015353.1420
1188,2007005.0815
1189,2015252.1145
1190,2016005.2140
1191,2011062.0525
1192,2015252.1335
1193,2003176.1425
1194,2011062.1325
1195,2010053.0920
1196,2014298.1945
1197,2016134.0650
1198,2007198.1840
1199,2015252.1540
1200,2016083.0010
1201,2006251.1420
1202,2004208.1955
1203,2005328.0135
1204,2007322.1105
1205,2004245.1715
1206,2009133.0945
1207,2017303.1705
1208,2015325.1855
1209,2016186.0150
1210,2016242.0050
1211,2007322.0910
1212,2003258.0045
1213,2003258.0425
1214,2004304.1200
1215,2015183.2155
1216,2000260.1625
1217,2014070.1840
1218,2016005.0645
1219,2008170.1945
1220,2003175.1520
1221,2015204.2215
1222,2015204.1500
1223,2015325.0035
1224,2005328.1105
1225,2015221.0740
1226,2014204.1730
1227,2003175.0320
1228,2016242.0900
1229,2003175.1645
1230,2007017.0505
1231,2007132.0720
1232,2015186.1025
1233,2015186.1915
1234,2001015.1745
1235,2017240.2310
1236,2007005.0005
1237,2007008.0725
1238,2016274.1545
1239,2000260.0500
1240,2009176.0050
1241,2003144.1350
1242,2010069.2220
1243,2004069.1835
1244,2010068.0010
1245,2015192.2335
1246,2009133.1445
1247,2009044.1810
1248,2003231.1415
1249,2001162.1120
1250,2007322.2210
1251,2000260.1455
1252,2006251.0740
1253,2003014.1610
1254,2007120.1655
1255,2010305.0455
1256,2007005.1935
1257,2016083.2255
1258,2010333.1315
1259,2006118.0935
1260,2007198.0150
1261,2007005.1610
1262,2004304.1835
1263,2004208.2000
1264,2006011.1315
1265,2016001.2320
1266,2007005.2315
1267,2007273.2150
1268,2015252.1210
1269,2016316.1950
1270,2015192.0655
1271,2015175.0725
1272,2015164.0135
1273,2011169.2220
1274,2003114.1550
1275,2015192.1945
1276,2015221.2240
1277,2012139.1900
1278,2007322.0920
1279,2018310.1710
1280,2015034.0130
1281,2005099.0425
1282,2003258.0920
1283,2008364.1625
1284,2015252.0845
1285,2015252.1020
1286,2016029.1905
1287,2012299.0725
1288,2016162.1415
1289,2013182.1830
1290,2007198.1835
1291,2014204.1400
1292,2014204.0420
1293,2009133.1425
1294,2012139.0345
1295,2016083.1700
1296,2015186.0110
1297,2015164.0435
1298,2015175.1110
1299,2005328.1305
1300,2017110.0805
1301,2016186.1440
1302,2018200.1020
1303,2002225.0205
1304,2017240.0925
1305,2017240.1755
1306,2008170.0945
1307,2008170.0630
1308,2017303.1520
1309,2017223.0200
1310,2011100.0755
1311,2001162.1025
1312,2006118.0920
1313,2001226.0500
1314,2016209.1805
1315,2004245.0045
1316,2011066.0120
1317,2015186.1030
1318,2016005.1630
1319,2015192.0330
1320,2011097.2155
1321,2015221.0755
1322,2014306.0535
1323,2006262.0750
1324,2007005.0455
1325,2007005.0635
1326,2010069.1535
1327,2002149.0835
1328,2016186.2020
1329,2017021.1335
1330,2016316.2300
1331,2008364.0915
1332,2003014.1430
1333,2009312.1650
1334,2004245.0855
1335,2014306.1520
1336,2015221.1630
1337,2018033.0700
1338,2009202.1925
1339,2018033.0035
1340,2007158.1000
1341,2011169.0555
1342,2010068.2300
1343,2004311.1500
1344,2018033.2255
1345,2005328.1635
1346,2010064.2025
1347,2014070.2005
1348,2015175.0900
1349,2015164.1950
1350,2012290.1730
1351,2001196.0825
1352,2011302.1130
1353,2015192.0815
1354,2018200.0530
1355,2016162.1400
1356,2011203.2045
1357,2006251.1920
1358,2007120.1025
1359,2007132.2230
1360,2006361.0325
1361,2013284.0525
1362,2015280.1925
1363,2011097.2015
1364,2006118.0735
1365,2010305.0550
1366,2017110.0835
1367,2007198.0330
1368,2015353.1745
1369,2014358.2005
1370,2007322.1855
1371,2016316.1455
1372,2016209.1525
1373,2010069.0355
1374,2015252.0650
1375,2015204.1050
1376,2001015.1600
1377,2004341.0855
1378,2017173.2030
1379,2007158.0805
1380,2008115.1725
1381,2007008.1015
1382,2008170.0905
1383,2004289.1410
1384,2017303.1735
1385,2007008.0335
1386,2009046.0240
1387,2005363.1840
1388,2006361.1130
1389,2007005.0335
1390,2007017.0900
1391,2016001.1210
1392,2017021.0700
1393,2001162.1650
1394,2014298.0130
1395,2002135.1120
1396,2007132.2355
1397,2003260.1540
1398,2015252.0555
1399,2001162.0125
1400,2007120.0020
1401,2015353.1235
1402,2002135.1455
1403,2007120.1520
1404,2007120.0315
1405,2001196.1805
1406,2003175.1630
1407,2008115.1415
1408,2009011.1035
1409,2010069.2210
1410,2010065.2250
1411,2015111.2040
1412,2004341.0550
1413,2007120.0400
1414,2003258.1715
1415,2013182.1855
1416,2017223.1515
1417,2004245.1535
1418,2009312.2320
1419,2007273.1500
1420,2007132.1540
1421,2018200.1935
1422,2013284.0935
1423,2010084.0125
1424,2006262.0910
1425,2016083.0530
1426,2004311.2025
1427,2009002.0215
1428,2017240.2240
1429,2016186.0825
1430,2016186.1020
1431,2001196.0305
1432,2015183.1640
1433,2007322.1415
1434,2016274.0250
1435,2016242.1405
1436,2001015.1605
1437,2012165.1225
1438,2010053.0355
1439,2005065.0125
1440,2007008.1200
1441,2011327.0945
1442,2004326.0930
1443,2017240.1745
1444,2017110.1835
1445,2016209.1450
1446,2016083.0950
1447,2007008.1840
1448,2014306.1155
1449,2016186.0210
1450,2003175.1450
1451,2014306.1150
1452,2012299.1225
1453,2005363.2315
1454,2011302.0310
1455,2015280.0105
1456,2011302.0325
1457,2016001.1830
1458,2011302.1655
1459,2017223.2035
1460,2010305.0110
1461,2004065.1855
1462,2016316.1630
1463,2003258.0900
1464,2007008.2015
1465,2007273.0855
1466,2017240.1815
1467,2016209.1535
1468,2016242.1725
1469,2005099.0415
1470,2018033.2200
1471,2008347.1850
1472,2003114.0705
1473,2015186.1545
1474,2006361.2150
1475,2009133.2235
1476,2006262.1405
1477,2017223.2230
1478,2007158.2115
1479,2008347.0830
1480,2014287.1010
1481,2005253.2110
1482,2013017.2010
1483,2000260.0330
1484,2016209.2350
1485,2015335.0455
1486,2007005.0200
1487,2014287.1115
1488,2015192.0345
1489,2004069.0225
1490,2006118.2250
1491,2007158.1735
1492,2010363.2340
1493,2007198.0145
1494,2010064.0720
1495,2003231.1740
1496,2011203.0740
1497,2009133.0425
1498,2014287.0940
1499,2004209.1245
